batter,avg_pa,babip,rolling_xBA,momentum,matchup_score,l10_hit_rate,season_hit_rate,avg_vs_L,avg_vs_R,streak_len,stand
686673,3.8,0.0,0.25,88.0,3.0942857,0.6,0.6,0.0,0.0,0,R
687279,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
665908,3.8,0.5,0.25,88.0,2.9205883,0.6,0.6,0.0,0.5,0,R
680932,5.0,0.0,0.25,88.0,-13.230222,0.0,0.0,0.0,0.0,0,L
663503,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
680631,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
668882,1.0,0.33333334,0.25,88.0,-3.9589016,0.5,0.5,0.0,0.3333333333333333,0,R
672596,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
642134,2.5,1.0,0.25,88.0,0.0,0.5,0.5,0.0,1.0,0,R
665914,5.5,0.0,0.25,88.0,-5.623077,0.0,0.0,0.0,0.0,0,L
665154,6.8333335,0.54545456,0.25,88.0,11.668182,0.5,0.5,0.3333333333333333,0.4166666666666667,0,L
695554,2.0,0.4,0.25,88.0,0.0,1.0,1.0,0.5,0.3333333333333333,2,L
691919,3.0,0.0,0.25,88.0,-10.747222,0.0,0.0,0.0,0.0,0,L
669377,4.5,0.0,0.25,88.0,-5.5542107,0.0,0.0,0.0,0.0,0,L
683504,3.8,0.3,0.25,88.0,26.833334,0.6,0.6,0.26,0.26,0,R
593528,3.0,0.0,0.25,88.0,-4.1585555,0.0,0.0,0.0,0.0,0,R
800180,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
703245,3.0,0.0,0.25,88.0,-19.106977,0.0,0.0,0.0,0.0,0,R
647255,3.0,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,R
680709,2.0,0.0,0.25,88.0,-5.888889,0.0,0.0,0.0,0.0,0,L
689288,7.6666665,0.6666667,0.25,88.0,4.031217,0.6666666666666666,0.6666666666666666,0.0,0.4,1,L
674951,3.8,0.0,0.25,88.0,-3.759232,0.6,0.6,0.0,0.0,0,R
676021,3.8,0.5,0.25,88.0,-4.6500006,0.6,0.6,0.0,0.5,0,R
691411,3.8,0.0,0.25,88.0,-3.3957345,0.6,0.6,0.0,0.0,0,L
665776,1.0,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,R
676678,5.0,0.0,0.25,88.0,0.981137,0.0,0.0,0.0,0.0,0,L
687470,6.0,0.0,0.25,88.0,-4.9333334,0.0,0.0,0.0,0.0,0,L
641323,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
703070,1.0,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,L
701106,1.0,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,R
674671,2.0,1.0,0.25,88.0,-9.515242,0.5,0.5,0.0,0.3333333333333333,1,R
595943,3.4,0.21428572,0.25,88.0,-4.1442227,0.4,0.4,0.25,0.18181818181818182,0,R
680852,3.8,0.0,0.25,88.0,-4.0195622,0.6,0.6,0.0,0.0,0,L
802018,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
676847,6.0,0.4,0.25,88.0,0.119083166,1.0,1.0,0.5,0.25,2,L
621002,5.6666665,0.0,0.25,88.0,-1.6544211,0.0,0.0,0.0,0.0,0,R
800683,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
804622,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,L
685341,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
682621,3.8,1.0,0.25,88.0,8.564226,0.6,0.6,1.0,0.0,0,R
643549,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
663891,1.3333334,1.0,0.25,88.0,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0,R
622046,4.0,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,L
665834,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
672635,1.0,1.0,0.25,88.0,0.0,1.0,1.0,0.0,0.5,1,L
641945,3.0,0.6666667,0.25,79.4,7.6023855,0.8333333333333334,0.8333333333333334,1.0,0.5,0,L
804596,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
679553,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
669069,3.8,0.0,0.25,88.0,-2.1857145,0.6,0.6,0.0,0.0,0,R
687206,3.8,1.0,0.25,88.0,1.5454546,0.6,0.6,0.0,1.0,0,L
670192,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
641521,3.0,1.0,0.25,88.0,0.0,0.0,0.0,0.0,0.5,0,R
664762,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
681326,3.8,1.0,0.25,88.0,3.7428575,0.6,0.6,0.0,1.0,0,L
606988,4.0,0.0,0.25,88.0,-11.349999,0.0,0.0,0.0,0.0,0,R
669245,6.0,0.25,0.25,88.0,-0.6356493,0.3333333333333333,0.3333333333333333,0.0,0.25,1,L
641552,3.8,0.3,0.25,88.0,9.349999,0.6,0.6,0.26,0.26,0,R
802355,7.0,0.0,0.25,88.0,0.5154954,0.0,0.0,0.0,0.0,0,R
687614,2.5,0.0,0.25,88.0,-0.9425809,0.0,0.0,0.0,0.0,0,L
571431,7.25,0.6666667,0.25,86.73637,3.589888,0.5,0.5,0.25,0.75,0,L
686798,4.0,0.0,0.25,88.0,-7.905466,0.0,0.0,0.0,0.0,0,R
689374,2.0,0.5,0.25,88.0,0.0,0.0,0.0,0.0,0.5,0,R
677570,3.8,0.0,0.25,88.0,-3.967696,0.6,0.6,0.0,0.0,0,L
668577,4.6666665,0.8,0.25,88.0,-3.6833334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,1,R
691905,3.8,0.0,0.25,88.0,-8.59635,0.6,0.6,0.0,0.0,0,R
680421,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
593993,2.5,0.0,0.25,88.0,-10.597222,0.0,0.0,0.0,0.0,0,R
691922,3.8,1.0,0.25,88.0,-2.046212,0.6,0.6,0.0,0.5,0,R
800329,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
680846,3.0,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,R
657010,5.3333335,0.0,0.25,88.0,-3.3707445,0.0,0.0,0.0,0.0,0,R
547172,4.0,0.5,0.25,88.0,11.859459,0.0,0.0,0.25,0.5,0,L
660294,4.8,0.0,0.25,88.0,-1.1263158,0.0,0.0,0.0,0.0,0,L
695770,2.0,0.33333334,0.25,88.0,0.0,1.0,1.0,0.0,0.5,1,L
692497,6.0,0.33333334,0.25,88.0,-4.134524,1.0,1.0,0.0,0.5,1,R
669702,3.5,0.5,0.25,88.0,-7.4538193,0.5,0.5,0.0,1.0,0,R
686659,3.8,0.0,0.25,88.0,-2.7429497,0.6,0.6,0.0,0.0,0,L
665940,1.0,1.0,0.25,88.0,0.0,1.0,1.0,0.5,1.0,2,R
640457,13.0,0.34615386,0.277,81.98182,0.6410179,0.7,0.7,0.3333333333333333,0.25,1,L
547379,12.571428,0.45454547,0.25,83.82143,-1.4315189,0.5714285714285714,0.5714285714285714,0.0,0.22727272727272727,0,R
650619,5.4444447,0.25,0.25,88.0,-5.9058714,0.1111111111111111,0.1111111111111111,0.0,0.1,0,L
622250,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
675986,11.210526,0.42307693,0.25,74.90714,-0.5288168,0.3,0.47368421052631576,0.2857142857142857,0.23809523809523808,0,L
602074,12.0,0.35211268,0.26818183,80.55789,-2.1140096,0.5,0.6071428571428571,0.3333333333333333,0.2537313432835821,0,R
543482,4.8,0.2,0.25,79.26363,-0.79353094,0.2,0.2,0.0,0.25,0,R
676625,9.5,0.2857143,0.25,88.0,-1.1996258,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0,R
600303,6.8,0.30769232,0.25,79.776924,-1.6307092,0.4,0.4666666666666667,0.0,0.25,0,L
614177,14.181818,0.36666667,0.25,77.64616,-1.9326247,0.5,0.4090909090909091,0.19047619047619047,0.1836734693877551,0,R
571946,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
608703,11.0,0.44444445,0.25,81.35,-2.9342313,0.8,0.8,0.42857142857142855,0.125,3,R
571740,5.0,0.0,0.25,88.0,4.524464,0.0,0.0,0.0,0.0,0,L
543333,12.171429,0.37313432,0.25,83.21429,-0.8810154,0.7,0.5714285714285714,0.2727272727272727,0.2625,0,L
641531,11.548388,0.29787233,0.25,76.97857,1.9827305,0.4,0.45161290322580644,0.25,0.18461538461538463,0,R
641553,8.75,0.0,0.25,88.0,-4.2513957,0.0,0.0,0.0,0.0,0,R
680814,13.090909,0.41666666,0.25,88.0,-1.1958139,0.5,0.45454545454545453,0.16666666666666666,0.18518518518518517,0,R
571976,15.0,0.33333334,0.25,79.26,-1.9531114,0.5,0.5384615384615384,0.19444444444444445,0.20588235294117646,0,R
656514,6.8636365,0.35135135,0.25,79.61176,-0.29602396,0.2,0.36363636363636365,0.5,0.25,0,L
542583,12.025,0.33870968,0.25,75.32727,-2.1777363,0.2,0.45,0.27450980392156865,0.22580645161290322,0,R
593643,8.636364,0.29850745,0.239,75.55417,0.55095977,0.3,0.48484848484848486,0.3333333333333333,0.22972972972972974,0,R
572008,9.833333,0.29411766,0.25,63.044445,-3.531527,0.5,0.4166666666666667,0.2857142857142857,0.06666666666666667,3,R
573131,13.043478,0.35135135,0.25,79.99,-1.2262605,0.4,0.4782608695652174,0.2571428571428571,0.18181818181818182,0,R
598265,10.380953,0.23529412,0.25,77.10714,-4.7432528,0.2,0.3333333333333333,0.16666666666666666,0.15584415584415584,0,L
664247,8.833333,0.25,0.25,89.43846,-4.0150986,0.4,0.3888888888888889,0.19230769230769232,0.17647058823529413,0,R
572287,14.181818,0.36842105,0.25,88.0,-0.018414916,0.4,0.38636363636363635,0.2571428571428571,0.1595744680851064,0,R
623507,8.8125,0.3043478,0.25,81.81875,-2.5624645,0.3,0.375,0.2,0.20689655172413793,0,L
656821,8.5,0.11111111,0.25,88.49,-4.2099557,0.25,0.25,0.1111111111111111,0.0,1,R
640449,11.533334,0.32608697,0.25,72.65,-0.6116983,0.2,0.43333333333333335,0.21428571428571427,0.20588235294117646,1,R
605242,3.8,0.0,0.25,88.0,-2.063676,0.6,0.6,0.0,0.0,0,R
443558,10.81132,0.36956522,0.3243,85.45,1.8020495,0.6,0.49056603773584906,0.24705882352941178,0.26865671641791045,0,R
570731,11.237288,0.34736842,0.25453845,85.96364,-1.5889133,0.5,0.4915254237288136,0.2698412698412698,0.2,1,R
444489,11.666667,0.2,0.25,78.48125,0.26613134,0.3333333333333333,0.3333333333333333,0.25,0.0,1,R
518586,3.5,0.0,0.25,88.0,2.8585072,0.0,0.0,0.0,0.0,0,R
596059,10.065574,0.31578946,0.25,88.0,-0.42967206,0.3,0.4262295081967213,0.25,0.2265625,0,L
656403,12.777778,0.3,0.25,84.65833,1.5230521,0.3333333333333333,0.3333333333333333,0.1,0.36363636363636365,1,R
641525,9.575758,0.4047619,0.25,73.671425,-1.3509262,0.4,0.42424242424242425,0.14634146341463414,0.2826086956521739,0,R
669742,12.041667,0.3181818,0.25,80.23125,-1.3945961,0.4,0.5416666666666666,0.3125,0.20408163265306123,0,L
672779,11.044776,0.27741936,0.24171428,77.256,-1.0191872,0.6,0.5671641791044776,0.17647058823529413,0.23809523809523808,0,L
670128,6.6363635,0.3529412,0.25,80.9,-6.8517127,0.4,0.45454545454545453,0.5,0.18181818181818182,0,L
543281,9.976745,0.25609756,0.18866667,84.3421,3.6415777,0.5,0.37209302325581395,0.17543859649122806,0.22807017543859648,0,R
516416,14.852273,0.29694322,0.25,82.37619,-0.8557813,0.7,0.5568181818181818,0.2463768115942029,0.23580786026200873,3,R
543543,10.580646,0.33333334,0.25,80.40667,-0.64855605,0.3,0.5161290322580645,0.5,0.234375,0,L
572816,10.571428,0.30645162,0.25,84.125,-1.5191866,0.8,0.5892857142857143,0.3076923076923077,0.24161073825503357,2,L
644374,10.513514,0.22807017,0.2802,82.71667,0.011655118,0.4,0.43243243243243246,0.20833333333333334,0.1728395061728395,0,R
572041,10.592592,0.23404256,0.3406,85.975,-0.86993134,0.4,0.35185185185185186,0.14864864864864866,0.22857142857142856,0,R
664029,11.75862,0.3809524,0.25,73.61667,-0.011939436,0.2,0.3793103448275862,0.24390243902439024,0.25,0,R
677551,17.00885,0.35526314,0.6067273,89.43889,0.32975167,0.9,0.672566371681416,0.35064935064935066,0.2857142857142857,6,L
656371,10.571428,0.07692308,0.1592,86.67857,-5.166637,0.14285714285714285,0.14285714285714285,0.0,0.05,0,L
592656,13.56,0.36206895,0.25,74.316666,-0.148739,0.4,0.52,0.2222222222222222,0.2807017543859649,0,L
641786,13.35,0.3030303,0.25,84.238464,-1.7194294,0.4,0.45,0.2903225806451613,0.1111111111111111,0,R
641470,5.25,1.0,0.25,88.0,4.9087486,0.5,0.5,0.5,0.0,2,L
622666,15.6,0.36363637,0.25,82.183334,-3.0111804,0.6,0.6,0.4,0.18181818181818182,0,L
501659,9.285714,0.16666667,0.25,87.477776,-3.624493,0.14285714285714285,0.14285714285714285,0.0,0.07692307692307693,0,L
600301,11.15625,0.32,0.25,83.611115,-1.2960708,0.3,0.4375,0.20689655172413793,0.17543859649122806,0,R
607461,8.966666,0.3409091,0.25,77.78667,-0.4255591,0.3,0.4,0.0,0.2727272727272727,0,L
660620,11.625,0.2,0.25,75.76667,-1.0080808,0.4,0.4166666666666667,0.10526315789473684,0.2,1,R
666164,12.9,0.3,0.25,79.725,1.863486,0.3,0.3,0.6666666666666666,0.14285714285714285,0,L
680418,11.0,0.33333334,0.25,74.25455,-1.4643576,0.5,0.5,0.0,0.2,1,R
578570,10.4,0.14285715,0.25,72.72,-1.8875127,0.3,0.3,0.14285714285714285,0.08695652173913043,2,L
666906,14.063829,0.34,0.25,90.90769,-1.9506996,0.7,0.5957446808510638,0.22727272727272727,0.2366412213740458,2,L
594777,15.83721,0.29411766,0.25,82.70625,-1.1281319,0.6,0.5813953488372093,0.20454545454545456,0.24107142857142858,1,L
678545,12.923077,0.36,0.25,84.58889,-1.7635779,0.5,0.46153846153846156,0.2962962962962963,0.2037037037037037,0,R
664057,6.8125,0.26923078,0.25675,80.19546,-7.357652,0.4,0.4375,0.16666666666666666,0.20689655172413793,0,L
425794,2.0,0.0,0.25,88.0,-1.5418848,0.0,0.0,0.0,0.0,0,R
458015,14.621212,0.25,0.25,78.19091,-0.1904616,0.4,0.4393939393939394,0.2127659574468085,0.2,0,L
446334,12.592105,0.35454544,0.191,84.3125,0.8195661,0.5,0.5,0.24752475247524752,0.23148148148148148,2,R
474832,17.349056,0.44805196,0.25,80.76667,1.4477451,0.5,0.6132075471698113,0.2702702702702703,0.25752508361204013,0,L
672478,12.193182,0.3090909,0.25,81.81875,-1.3225313,0.3,0.5,0.21495327102803738,0.24675324675324675,0,R
571980,5.8,0.33333334,0.25,88.0,-5.5248013,0.2,0.2,1.0,0.0,0,L
572204,11.583333,0.29411766,0.25,84.19091,-0.76391953,0.3,0.25,0.10810810810810811,0.20689655172413793,0,R
408234,14.11,0.3526971,0.31758332,91.4375,0.26173905,0.7,0.64,0.27710843373493976,0.2661290322580645,3,R
606132,10.774194,0.3069307,0.25,78.3,0.045131207,0.4,0.43548387096774194,0.10714285714285714,0.248,0,L
488726,14.0,0.30952382,0.30046153,85.86875,0.33511811,0.5,0.5,0.2727272727272727,0.3076923076923077,0,L
676761,8.2,0.2,0.25,73.75,-6.33152,0.2,0.2,0.0,0.07692307692307693,0,L
518626,14.226415,0.17283951,0.25,88.0,-0.708611,0.5,0.4528301886792453,0.2222222222222222,0.16129032258064516,0,R
678706,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,L
701544,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
683500,4.0,0.0,0.25,88.0,12.27087,0.25,0.6,0.3333333333333333,0.0,0,R
689858,3.8,0.0,0.25,88.0,4.3465514,0.6,0.6,0.0,0.0,0,R
703612,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,L
671287,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
672850,3.8,0.0,0.25,88.0,-1.6727273,0.6,0.6,0.0,0.0,0,R
686490,12.0,0.33333334,0.25,77.4,0.0,0.5,0.6,0.25,0.0,1,R
544725,4.25,0.4,0.25,88.0,0.0,0.75,0.6,0.25,0.3333333333333333,2,L
694200,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
688963,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,L
665989,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
815151,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
802066,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
462101,14.280702,0.32014388,0.25,84.80625,-0.2287398,0.7,0.6,0.25,0.2527075812274368,0,R
595956,10.4561405,0.2020202,0.25,75.681816,-4.861619,0.2,0.6,0.14814814814814814,0.12631578947368421,0,R
686977,1.0,1.0,0.25,88.0,0.0,1.0,0.6,0.0,0.5,1,R
689763,3.0,0.0,0.25,88.0,-4.848276,0.0,0.6,0.0,0.0,0,R
695461,3.8,0.0,0.25,88.0,-2.8885057,0.6,0.6,0.0,0.0,0,R
676509,3.8,0.3,0.25,88.0,19.656515,0.6,0.6,0.26,0.26,0,R
701817,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
519058,13.513043,0.3390558,0.25,80.53333,-1.1129227,0.3,0.6,0.23076923076923078,0.25517241379310346,0,L
500871,13.04,0.31937173,0.25,80.01538,-1.6721102,0.4,0.6,0.27586206896551724,0.1891891891891892,1,L
663845,14.263158,0.33846155,0.25,80.97059,-0.41486633,0.6,0.6,0.16666666666666666,0.24175824175824176,2,L
806962,3.8,0.3,0.25,88.0,18.64632,0.6,0.6,0.26,0.26,0,R
807746,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
685580,2.0,0.0,0.25,88.0,-10.990641,0.0,0.6,0.0,0.0,0,L
669023,8.166667,0.375,0.25,74.36,0.0,0.5,0.6,0.2857142857142857,0.3333333333333333,2,R
665987,4.0,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,R
683104,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
691003,3.8,0.0,0.25,88.0,-7.504545,0.6,0.6,0.0,0.0,0,L
669336,4.0,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,R
687136,9.0,0.0,0.25,88.0,0.0,0.0,0.6,0.0,0.0,0,R
703766,3.8,0.0,0.25,88.0,-8.212625,0.6,0.6,0.0,0.0,0,R
668667,3.8,0.0,0.25,88.0,-8.468902,0.6,0.6,0.0,0.0,0,L
672832,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
685300,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
699082,4.3333335,0.0,0.25,88.0,-4.4354153,0.0,0.6,0.0,0.0,0,R
674646,3.5,1.0,0.25,88.0,0.0,0.5,0.0,0.5,0.0,0,L
621450,1.5,0.5,0.25,88.0,0.0,0.5,0.6,0.0,0.5,0,R
673901,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
680672,1.6666666,0.0,0.25,88.0,-2.0037975,0.0,0.6,0.0,0.0,0,L
685277,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
687731,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
684576,9.0,0.0,0.25,88.0,-4.7851315,0.0,0.6,0.0,0.0,0,R
656669,10.315789,0.34042552,0.25,80.4,-1.0985795,0.2,1.0,0.23529411764705882,0.21428571428571427,1,R
701634,2.0,0.5,0.25,88.0,0.0,1.0,0.6,0.0,1.0,1,R
668876,4.0,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,R
686863,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
692568,2.0,0.0,0.25,88.0,-7.639659,0.0,0.6,0.0,0.0,0,R
680693,6.0,0.0,0.25,88.0,1.1918182,0.0,0.0,0.0,0.0,0,L
807751,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
687588,1.0,0.0,0.25,88.0,0.0,0.0,0.6,0.0,0.0,0,L
699144,3.8,0.0,0.25,88.0,6.4778304,0.6,0.6,0.0,0.0,0,L
806964,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
678285,8.0,0.0,0.25,88.0,0.0,0.0,0.6,0.0,0.0,0,R
683091,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
687608,3.0,1.0,0.25,88.0,2.8465116,0.6666666666666666,0.5,0.0,0.5,1,R
801076,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
676332,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
679751,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
663727,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
668756,3.5,0.5,0.25,88.0,0.0,0.25,0.6,0.0,0.3333333333333333,0,L
621008,3.0,0.0,0.25,88.0,-0.96422154,0.0,0.6,0.0,0.0,0,R
695358,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
677049,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,L
687005,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
690904,1.0,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,R
700840,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
678893,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,L
666783,3.0,0.0,0.25,88.0,0.0,0.0,0.6,0.0,0.0,0,R
678006,3.8,1.0,0.25,88.0,5.885772,0.6,0.6,0.0,1.0,0,L
703920,3.0,0.0,0.25,88.0,0.0,0.0,0.6,0.0,0.0,0,R
656024,8.208333,0.29032257,0.18563636,84.706665,-2.8577912,0.4,0.6,0.36363636363636365,0.17142857142857143,0,R
669413,1.0,0.0,0.25,88.0,0.0,0.0,0.6,0.0,0.0,0,L
691370,3.8,0.3,0.25,88.0,-9.326881,0.6,0.6,0.26,0.26,0,R
688682,4.0,0.0,0.25,88.0,0.0,0.0,0.6,0.0,0.0,0,R
679754,3.3333333,0.33333334,0.25,88.0,-1.4255083,0.3333333333333333,0.6,0.0,0.4,0,L
570481,5.0,0.42857143,0.25,88.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.2777777777777778,1,R
669945,4.0,0.0,0.25,88.0,4.1142216,0.0,0.6,0.0,0.0,0,L
605548,5.0,0.6666667,0.25,88.0,-8.721617,0.16666666666666666,0.0,1.0,0.1111111111111111,0,L
657709,5.0,0.16666667,0.25,88.0,-3.6151812,0.14285714285714285,1.0,0.0,0.125,1,L
803033,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,L
691797,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
681580,7.5,0.5,0.25,88.0,-2.730745,0.5,0.6,0.0,0.5,1,L
694420,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
683539,11.5,0.6666667,0.25,88.0,-13.206659,1.0,1.0,0.5,0.5,2,L
805280,3.8,0.0,0.25,88.0,-5.4706826,0.6,0.6,0.0,0.0,0,L
641505,13.942857,0.4489796,0.25,74.7,0.9289744,0.5,0.6,0.4375,0.2125,0,R
670237,1.6666666,0.25,0.25,88.0,0.0,0.0,0.0,0.0,0.2,0,R
669471,10.5,0.2857143,0.25,88.0,-3.9224243,0.25,1.0,0.0,0.18181818181818182,1,R
680643,3.0,0.5,0.25,88.0,4.313958,1.0,1.0,0.0,0.5,1,R
686759,9.888889,0.32,0.25,84.2875,-4.4894333,0.3,0.6,0.18181818181818182,0.2,0,R
661733,5.1666665,0.33333334,0.25,88.0,-2.8102834,0.16666666666666666,0.0,0.0,0.2,0,R
685084,3.8,-0.0,0.25,88.0,31.595901,0.6,0.6,0.0,1.0,0,R
800306,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
694181,7.5,0.0,0.25,88.0,-2.45215,0.0,0.6,0.0,0.0,0,L
678828,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
687833,6.0,0.0,0.25,88.0,-3.8880002,0.0,0.6,0.0,0.0,0,L
692416,3.8,0.3,0.25,88.0,-6.2534556,0.6,0.6,0.26,0.26,0,R
676423,8.0,0.6666667,0.25,88.0,-4.168172,1.0,1.0,0.0,0.6666666666666666,2,R
694812,1.0,0.0,0.25,88.0,0.0,0.0,0.6,0.0,0.0,0,L
687981,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
656495,9.157895,0.27272728,0.25,81.10588,-3.4173427,0.4,0.6,0.2,0.18181818181818182,1,R
691858,3.8,0.0,0.25,88.0,-6.4331255,0.6,0.6,0.0,0.0,0,R
666183,2.5,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,L
694368,9.333333,0.6666667,0.25,88.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0,R
700731,3.8,0.0,0.25,88.0,-1.2624156,0.6,0.6,0.0,0.0,0,L
689141,3.8,0.0,0.25,88.0,-4.7962837,0.6,0.6,0.0,0.0,0,L
702409,1.0,0.0,0.25,88.0,0.0,0.0,0.0,0.0,0.0,0,L
680722,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
672357,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
606019,3.5,0.33333334,0.25,88.0,7.114706,0.5,0.5,0.0,0.5,1,L
668824,2.5,1.0,0.25,88.0,0.0,0.5,0.0,0.0,1.0,0,L
667372,3.8,0.0,0.25,88.0,0.3990371,0.6,0.6,0.0,0.0,0,R
692190,3.8,0.0,0.25,88.0,-1.6695234,0.6,0.6,0.0,0.0,0,R
663979,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
670113,5.0,0.0,0.25,88.0,-3.5492706,0.16666666666666666,0.0,0.2,0.0,0,R
701655,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
694930,10.0,0.0,0.25,88.0,-10.914887,0.0,0.0,0.0,0.0,0,L
671271,3.0,0.5,0.25,88.0,0.0,0.5,0.5,0.0,0.3333333333333333,1,L
694976,3.8,0.0,0.25,88.0,-5.7468915,0.6,0.6,0.0,0.0,0,L
699097,5.0,0.0,0.25,88.0,-6.1879406,0.0,0.6,0.0,0.0,0,R
702283,4.0,0.0,0.25,88.0,-8.882652,0.0,0.6,0.0,0.0,0,L
681468,3.8,0.0,0.25,88.0,-0.23571429,0.6,0.6,0.0,0.0,0,L
642021,3.0,0.5,0.25,88.0,0.0,0.3333333333333333,0.0,0.0,0.5,0,R
671088,5.6666665,0.0,0.25,88.0,-7.093286,0.0,0.0,0.0,0.0,0,L
683447,5.0,0.0,0.25,88.0,1.7923583,0.0,0.0,0.0,0.0,0,R
